PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,BreedingStage,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,T,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YFM_MM,,UR272563189,1,1166,25,8,166,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SXD3249ZL.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YEP_MM,,UR272565345,1,1167,18,25,167,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YEP_MM,,UR272563362,1,1167,25,4,167,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,23,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YEP_MM,,UR272562513,1,1167,25,4,167,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YEP_MM,,UR272564517,1,1167,25,4,167,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,6.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YEP_MM,,UR272563188,1,1167,25,4,167,NK455VIP3,NK455VIP3,NK455VIP3,,22WNMTYGLVG,,3.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112XXV_MM,,UR272564516,1,1168,26,1,168,P3858PWU,P3858PWU,P3858PWU,,22WNMTYGLVG,2.0000,6.0,,,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112XXV_MM,,UR272562512,1,1168,26,1,168,P3858PWU,P3858PWU,P3858PWU,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112XXV_MM,,UR272565344,1,1168,18,29,168,P3858PWU,P3858PWU,P3858PWU,,22WNMTYGLVG,,5.0,,,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112XXV_MM,,UR272563361,1,1168,26,1,168,P3858PWU,P3858PWU,P3858PWU,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,P3858PWU,23,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112XXV_MM,,UR272563187,1,1168,26,1,168,P3858PWU,P3858PWU,P3858PWU,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YEM_MM,,UR272565343,1,1169,18,33,169,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNMTYGLVG,,3.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YEM_MM,,UR272564515,1,1169,26,5,169,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNMTYGLVG,,5.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,5,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YEM_MM,,UR272563360,1,1169,26,5,169,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,23,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YEM_MM,,UR272562511,1,1169,26,5,169,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YEM_MM,,UR272563186,1,1169,26,5,169,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YG5_MM,,UR272563359,1,1170,26,9,170,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YG5_MM,,UR272562510,1,1170,26,9,170,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YG5_MM,,UR272564514,1,1170,26,9,170,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YG5_MM,,UR272565342,1,1170,18,37,170,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNMTYGLVG,,3.0,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YG5_MM,,UR272563185,1,1170,26,9,170,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YFG_MM,,UR272565341,1,1171,18,41,171,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YFG_MM,,UR272563358,1,1171,26,13,171,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,23,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YFG_MM,,UR272564513,1,1171,26,13,171,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YFG_MM,,UR272562509,1,1171,26,13,171,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YFG_MM,,UR272563184,1,1171,26,13,171,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YEK_MM,,UR272564512,1,1172,26,17,172,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,7.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YEK_MM,,UR272562508,1,1172,26,17,172,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YEK_MM,,UR272565340,1,1172,18,45,172,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,3.0000,5.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YEK_MM,,UR272563357,1,1172,26,17,172,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SZE5130,25,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YEK_MM,,UR272563183,1,1172,26,17,172,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,5.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YFG_MM,,UR272563356,1,1173,26,21,173,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YFG_MM,,UR272564511,1,1173,26,21,173,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YFG_MM,,UR272562507,1,1173,26,21,173,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YFG_MM,,UR272565339,1,1173,18,49,173,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,2.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YFG_MM,,UR272563182,1,1173,26,21,173,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112YEK_MM,,UR272562506,1,1174,26,25,174,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112YEK_MM,,UR272564510,1,1174,26,25,174,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,6.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112YEK_MM,,UR272563355,1,1174,26,25,174,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,SZE5130,26,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112YEK_MM,,UR272565338,1,1174,18,53,174,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,3.0000,5.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112YEK_MM,,UR272563181,1,1174,26,25,174,SZE5130,SZE5130,SZE5130,,22WNMTYGLVG,,5.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL48,22WNBPEYG6I1BL48,PLC6.1,BL48,6I1,6,21ALL112XX9_MM,,UR271375808,2,2001,8,1,61,DKB360PRO3,DKB360PRO3,DKB360PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB360PRO3,62,,,,,,,,,,,,,,,,,,,,,9,-52.21480000,-12.64750000,
BRTR BL20,22WNBPEYG6I2BL20,PLC6.1,BL20,6I2,6,21ALL112YFC_MM,,UR271377775,2,2001,13,1,13,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SXC2320ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-59.27241000,-13.73068000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
BRTR BL10,22WNBPEYG9I1BL10,Vitrine,BL10,9I1,9,21ALL112YEK_MM,,UR271366719,2,2001,4,1,9,SZE5130,SZE5130,SZE5130,,22WNBPEYG9I1,,6.0,,,,,,,,,,,,,,,,,,,SZE5130,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,MAPEAR LATERALMENTE AO ENSAIO PARA DIFERENCIAR O MANEJO DE FUNGICIDA
BRTR BL12,22WNBPEYG6I1BL12,PLC6.1,BL12,6I1,6,21ALL112YFQ_MM,,UR271374396,2,2001,15,8,167,SY6222ZS.1,SY6222ZS.1,SY6222ZS.1,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SY6222ZS.1,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL25,22WNBPEYG6I1BL25,PLC6.1,BL25,6I1,6,21ALL112YG8_MM,,UR271372348,2,2001,8,1,61,SZC4141ZL.0,SZC4141ZL.0,SZC4141ZL.0,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,SZC4141ZL.0,56,,,,,,,,,,,,,,,,,,,,,9,-58.08683000,-12.80349000,
BRTR BL40,22WNBPEYG6I2BL40,PLC6.1,BL40,6I2,6,21ALL112YFZ_MM,,UR271367816,2,2001,13,1,13,SYC7221ZL.0,SYC7221ZL.0,SYC7221ZL.0,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SYC7221ZL.0,52,,,,,,,,,,,,,,,,,,,,,9,-51.75430000,-12.42000000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
BRTR BL18,22WNBPEYG6I2BL18,PLC6.1,BL18,6I2,6,21ALL112YEP_MM,,UR271353744,2,2001,13,1,13,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,60,,,,,,,,,,,,,,,,,,,,,9,-58.51884000,-13.59584000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
BRTR BL18,22WNBPEYG6I1BL18,PLC6.1,BL18,6I1,6,21ALL112YG7_MM,,UR271367046,2,2001,2,73,10,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,58,,,,,,,,,,,,,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL18,22WNBPEYG6I3BL18,PLC6.1,BL18,6I3,6,21ALL112XWW_MM,,UR271360308,2,2001,12,9,22,AS1822PRO3,AS1822PRO3,AS1822PRO3,,22WNBPEYG6I3,,,,,,,,,,,,,,,,,,,,,AS1822PRO3,,,,,,,,,,,,,,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNBPEYG6I1BL10,PLC6.1,BL10,6I1,6,21ALL112YFQ_MM,,UR271344721,2,2001,19,72,167,SY6222ZS.1,SY6222ZS.1,SY6222ZS.1,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SY6222ZS.1,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL20,22WNBPEYG6I1BL20,PLC6.1,BL20,6I1,6,21ALL112YG4_MM,,UR271353902,2,2001,8,1,61,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SYC7510ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-59.27241000,-13.73068000,
BRTR BL18,22WNMTYG501BL18,PLC5,BL18,501,5,21MT500074,,UR272615755,2,2001,5,16,77,ZTU7026ZL.2/8CEB47,SYC7522ZL.0,SYC7522ZL.0,,22WNMTYG501,2.0000,,,,,,,,,,,,,,,,,,,,SYC7522ZL.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL39,22WNBPEYG6I1BL39,PLC6.1,BL39,6I1,6,21ALL112YFJ_MM,,UR271347672,2,2001,8,1,88,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SXD2621ZL.0,58,,,,,,,,,,,,,,,,,,,,,9,-52.17083000,-13.60493000,
BRTR BL25,22WNMTYG501BL25,PLC5,BL25,501,5,21ALL112YF8_MM,,UR272618465,2,2001,11,16,77,SXC1641ZL.0,SXC1641ZL.0 WTP6741ZL.2/D8EB94,SXC1641ZL.0 WTP6741ZL.2/D8EB94,,22WNMTYG501,5.0000,,,,,,,,,,,,,,,,,,,,SXC1641ZL.0,,,,,,,,,,,,,1,,,,,,,,,9,-58.08683000,-12.80349000,
BRTR BL39,22WNBPEYG6I2BL39,PLC6.1,BL39,6I2,6,21ALL112YGF_MM,,UR271375600,2,2001,13,1,13,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SZF558ZL.0,57,,,,,,,,,,,,,,,,,,,,,9,-52.17083000,-13.60493000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
