#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YEP_MM,,UR271352721,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,9,11709.83,5.85,44.31,,,44.31,20.00,125.88,20.00,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YEP_MM,,UR271344772,1,1005,2,65,32,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,70,,9684.23,7.07,33.97,,,33.97,13.70,96.51,13.70,,1,,,,,56,3/20/2022,3/21/2022,55,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YEP_MM,,UR271374447,1,1005,2,33,32,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,2,2.9,SX6665ZS.0,69,,8100.36,5.59,28.68,,,28.68,14.50,81.48,14.50,,1,,,135,270,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YEP_MM,,UR271366461,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,2.0000,,,SX6665ZS.0,68,8,10894.28,6.43,39.71,,12,39.71,16.95,112.81,16.95,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YEP_MM,,UR271346176,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,64,,8302.67,4.87,30.30,,,30.30,17.05,86.08,17.05,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YEP_MM,,UR271367097,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,64,,9333.70,5.30,34.29,,,34.29,17.60,97.41,17.60,,5,,,105,225,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YEP_MM,,UR271353953,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,70,9,,,33.93,,,,,,19.25,,1,,,,,,4/15/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEP_MM,,UR271346794,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,SX6665ZS.0,67,7,7973.11,3.89,30.36,,10,30.36,20.50,86.25,20.50,,1,,,110,260,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YEP_MM,,UR271372399,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,64,14,6605.00,3.47,24.70,,21,24.70,19.05,70.17,19.05,,5,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YEP_MM,,UR271366296,1,1005,2,65,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,2.0,,,,,2,4,,,,,,,,,,2.0000,,,SX6665ZS.0,56,14,8233.90,4.42,30.64,,26,30.64,18.65,87.05,18.65,,1,,,,,57,4/6/2022,4/6/2022,57,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YEP_MM,,UR271344937,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,4,,,,,,,,,,,,,,SX6665ZS.0,60,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YEP_MM,,UR271347723,1,1005,2,33,32,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,SX6665ZS.0,68,15,4833.46,4.11,16.58,,22,16.58,11.75,47.10,11.75,,5,,,120,290,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YEP_MM,,UR271354180,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,SX6665ZS.0,66,,7127.63,4.83,25.31,,,25.31,14.75,71.90,14.75,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YEP_MM,,UR271375859,1,1005,2,33,5,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,64,,3935.20,3.12,13.63,,,13.63,12.60,38.72,12.60,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YEQ_MM,,UR271356835,1,1006,2,73,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,NS50PRO2,69,11,9035.62,6.52,31.75,,16,31.75,13.85,90.20,13.85,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YEQ_MM,,UR271352720,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,NS50PRO2,,9,10631.65,5.42,40.03,,,40.03,19.60,113.72,19.60,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YEQ_MM,,UR271344771,1,1006,2,73,33,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,NS50PRO2,66,,8875.03,6.70,30.97,,,30.97,13.25,87.98,13.25,,1,,,,,56,3/20/2022,3/21/2022,55,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YEQ_MM,,UR271374446,1,1006,2,41,33,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,NS50PRO2,65,,7812.74,5.14,27.89,,,27.89,15.20,79.23,15.20,,1,,,145,280,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YEQ_MM,,UR271366460,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,70,7,10561.62,6.40,38.29,,10,38.29,16.50,108.78,16.50,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YEQ_MM,,UR271346175,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,65,,8541.83,5.41,30.71,,,30.71,15.80,87.24,15.80,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YEQ_MM,,UR271367096,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,68,,9415.17,5.52,34.36,,,34.36,17.05,97.61,17.05,,1,,,105,235,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YEQ_MM,,UR271353952,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,58,7,,,33.87,,,,,,19.05,,1,,,,,,4/17/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEQ_MM,,UR271346793,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,4.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,66,10,6287.58,3.41,23.34,,16,23.34,18.45,66.31,18.45,,1,,,130,260,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YEQ_MM,,UR271372398,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,43,10,5465.75,3.11,10.04,,24,10.04,17.60,57.05,17.60,,5,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YEQ_MM,,UR271366295,1,1006,2,73,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,2.0,,,,,,2,,,,,,,,,,1.0000,,,NS50PRO2,45,18,7460.94,3.88,27.97,,40,27.97,19.25,79.46,19.25,,1,,,,,58,4/8/2022,4/7/2022,59,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YEQ_MM,,UR271344936,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,1.0000,1.0,,,,,2,,,,,,,,,,,,,,NS50PRO2,58,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YEQ_MM,,UR271347722,1,1006,2,41,33,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,63,15,5782.94,4.72,19.95,,24,19.95,12.25,56.68,12.25,,5,,,110,275,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YEQ_MM,,UR271354179,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,NS50PRO2,67,,7613.62,4.36,27.92,,,27.92,17.45,79.32,17.45,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YEQ_MM,,UR271375858,1,1006,2,41,6,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,73,,4442.79,4.02,15.12,,,15.12,11.05,42.95,11.05,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YG7_MM,,UR271356834,1,1007,2,81,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,64,10,11720.74,7.95,41.62,,16,41.62,14.75,118.24,14.75,,5,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YG7_MM,,UR271352719,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,,7,11857.24,5.58,45.58,,,45.58,21.25,129.49,21.25,,5,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YG7_MM,,UR271344770,1,1007,2,81,34,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,65,,9750.57,6.33,34.89,,,34.89,15.40,99.12,15.40,,1,,,,,52,3/18/2022,3/17/2022,53,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YG7_MM,,UR271374445,1,1007,2,49,34,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,SZ6995ZS.0,68,,9902.83,6.93,34.98,,,34.98,14.30,99.38,14.30,,1,,,115,220,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YG7_MM,,UR271366459,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,3.0,,,,,,,,,,,,,,,,3.0000,2,3.0,SZ6995ZS.0,67,7,10009.20,5.94,36.44,,10,36.44,16.85,103.52,16.85,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YG7_MM,,UR271346174,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,65,,8240.74,5.37,29.47,,,29.47,15.35,83.72,15.35,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YG7_MM,,UR271367095,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,68,,9986.66,5.74,36.60,,,36.60,17.40,103.98,17.40,,1,,,110,215,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YG7_MM,,UR271353951,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,70,6,,,36.82,,,,,,18.05,,1,,,,,,4/17/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YG7_MM,,UR271346792,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,1.0,,,,,,,,,,,,,,,,3.0000,,,SZ6995ZS.0,65,6,8389.68,3.96,32.23,,9,32.23,21.20,91.56,21.20,,1,,,80,205,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YG7_MM,,UR271372397,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,50,8,6575.02,3.38,24.71,,16,24.71,19.45,70.20,19.45,,5,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YG7_MM,,UR271366294,1,1007,2,81,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,,2.0,,,,,,3,,,,,,,,,,4.0000,,,SZ6995ZS.0,46,13,8251.98,4.34,30.84,,28,30.84,19.00,87.61,19.00,,1,,,,,59,4/8/2022,4/8/2022,59,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YG7_MM,,UR271344935,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,2,,,,,,,,,,,,,,SZ6995ZS.0,63,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YG7_MM,,UR271347721,1,1007,2,49,34,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,SZ6995ZS.0,64,19,6487.00,5.07,22.52,,30,22.52,12.80,63.98,12.80,,1,,,121,263,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YG7_MM,,UR271354178,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,SZ6995ZS.0,67,,7138.24,3.68,26.81,,,26.81,19.40,76.16,19.40,,1,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YG7_MM,,UR271375857,1,1007,2,49,7,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,60,,4599.92,4.09,15.69,,,15.69,11.25,44.57,11.25,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XXK_MM,,UR271356833,1,1008,2,89,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,MG580PWU,47,9,10274.35,7.24,36.25,,20,36.25,14.20,102.98,14.20,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XXK_MM,,UR271352718,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,MG580PWU,,16,10375.27,5.19,39.26,,,39.26,20.00,111.53,20.00,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXK_MM,,UR271344769,1,1008,2,89,35,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,,,MG580PWU,57,,7847.01,5.25,27.93,,,27.93,14.95,79.35,14.95,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XXK_MM,,UR271374444,1,1008,2,57,35,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,MG580PWU,63,,9591.74,5.90,34.67,,,34.67,16.25,98.49,16.25,,1,,,135,230,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XXK_MM,,UR271366458,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,3.0000,3.0,,,,,,,,,,,,,,,,2.0000,,,MG580PWU,64,9,10548.62,6.41,38.22,,14,38.22,16.45,108.58,16.45,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XXK_MM,,UR271346173,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,,,,MG580PWU,51,,7279.34,4.64,26.14,,,26.14,15.70,74.26,15.70,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XXK_MM,,UR271367094,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,MG580PWU,68,,9056.36,4.72,33.93,,,33.93,19.20,96.39,19.20,,1,,,115,205,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XXK_MM,,UR271353950,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,MG580PWU,66,9,,,37.67,,,,,,18.70,,5,,,,,,4/17/2022,4/16/2022,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112XXK_MM,,UR271346791,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,3.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,MG580PWU,48,5,8778.62,4.10,33.81,,10,33.81,21.40,96.05,21.40,,1,,,120,215,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXK_MM,,UR271372396,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,MG580PWU,53,,,,,,,,,,,,9,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112XXK_MM,,UR271366293,1,1008,2,89,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,,2.0,,,,,2,2,,,,,,,,,,2.0000,,,MG580PWU,48,25,7662.33,3.91,28.85,,52,28.85,19.60,81.96,19.60,,1,,,,,59,4/9/2022,4/8/2022,60,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXK_MM,,UR271344934,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,1.0000,1.0,,,,,3,,,,,,,,,,,,,,MG580PWU,55,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112XXK_MM,,UR271347720,1,1008,2,57,35,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,MG580PWU,56,9,6406.17,5.23,22.10,,16,22.10,12.25,62.78,12.25,,1,,,110,152,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XXK_MM,,UR271354177,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,MG580PWU,59,,7171.97,3.71,26.92,,,26.92,19.35,76.48,19.35,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXK_MM,,UR271375856,1,1008,2,57,8,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,MG580PWU,66,,4321.13,4.23,14.57,,,14.57,10.22,41.39,10.22,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XX6_MM,,UR271356832,1,1009,2,97,9,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,DKB255PRO3,67,7,10161.00,7.53,35.56,,10,35.56,13.50,101.02,13.50,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XX6_MM,,UR271352717,1,1009,2,65,9,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,1.0000,2.0,,,,,,,,,,,,,,,,,,,DKB255PRO3,,6,11223.49,6.62,40.91,,,40.91,16.95,116.22,16.95,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XX6_MM,,UR271344768,1,1009,3,96,36,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,DKB255PRO3,64,,9098.94,6.69,31.88,,,31.88,13.60,90.57,13.60,,1,,,,,52,3/20/2022,3/17/2022,55,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XX6_MM,,UR271374443,1,1009,2,65,36,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,DKB255PRO3,64,,9496.07,6.42,33.74,,,33.74,14.80,95.85,14.80,,1,,,135,250,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XX6_MM,,UR271366457,1,1009,2,65,9,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,3.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,DKB255PRO3,72,8,11346.70,7.20,40.77,,11,40.77,15.75,115.82,15.75,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XX6_MM,,UR271346172,1,1009,2,65,9,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,DKB255PRO3,61,,10909.70,7.40,38.74,,,38.74,14.75,110.06,14.75,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XX6_MM,,UR271367093,1,1009,2,65,9,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,DKB255PRO3,63,,11080.30,6.44,40.51,,,40.51,17.20,115.09,17.20,,1,,,105,220,,,,,9,-58.51884000,-13.59584000,,
