#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:GRLSR,PSS:SCBLR,PSS:NOTET
,22WNBPEYG8Z3BU22,UR271206643,SXE3279ZL.0,SXE3279ZL.0,2,0022,23,9,BRTR BU22 Rio Verde II,22F02,,,,,,
,22WNUBYG401BU22,UR271822046,B2401PWU,B2401PWU,1,1001,2,137,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822045,MG580PWU,MG580PWU,1,1002,2,141,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822044,DKB255PRO3,DKB255PRO3,1,1003,2,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822043,B2620PWU,B2620PWU,1,1004,2,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822042,P3898,P3898,1,1005,2,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822041,DKB360PRO3,DKB360PRO3,1,1006,2,157,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822040,AS1820PRO3,AS1820PRO3,1,1007,2,161,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822039,AS1868PRO3,AS1868PRO3,1,1008,2,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822038,SYN555 VIP3,NK555VIP3,1,1009,2,169,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822037,AS1633PRO3,AS1633PRO3,1,1010,2,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822036,MG652PWU,MG652PWU,1,1011,3,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822035,DKB335PRO3,DKB335PRO3,1,1012,3,169,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822034,K9606VIP3,K9606VIP3,1,1013,3,165,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822033,P3707VYH,P3707VYH,1,1014,3,161,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822032,P3845VYHR,P3845VYHR,1,1015,3,157,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271822031,NS90PRO2,NS90PRO2,1,1016,3,153,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271822030,AG8700PRO4,AG8700PRO4,1,1017,3,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822029,(SUT6057_BGM_F1)B-102-50-/UBYFE489,,1,1018,3,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822028,1FEB83/UBTTD400,,1,1019,3,141,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822027,UBYYE089/UBTUE177ZL.2,,1,1020,3,137,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822026,1FEB83/ZTU7013,,1,1021,4,137,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822025,1PEB88/UBTTG228ZL.0,,1,1022,4,141,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822024,1PEB88/UBTUE177ZL.2,,1,1023,4,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822023,1PEB88/UBTXF238ZL.0,,1,1024,4,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822022,1PEB88/ZTU7026ZL.2,,1,1025,4,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822021,1YHB35/B6T7T943ZS.2,,1,1026,4,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822020,UBTTD020ZL.0/UBYYD760,,1,1027,4,161,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271822019,1YRB15ZS.0/UBTTD400,,1,1028,4,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822018,1YRB30/4DEB01,,1,1029,4,169,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822017,1YRB30/UBTTD400,,1,1030,4,173,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822016,1YRB30/UBTUD529,,1,1031,5,173,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822015,1ZDB84/B6T7T943ZS.2,,1,1032,5,169,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271822014,UBTTD080ZL.0/UBYYD760,,1,1033,5,165,BRTR BU22 Rio Verde II,22F03,7,,,,,
,22WNUBYG401BU22,UR271822013,1ZRB84ZS.0/DBJKK3166,,1,1034,5,161,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822012,1ZRB84ZS.0/DBJKK3175,,1,1035,5,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822011,2AHB26ZS.0/DBJKK3166,,1,1036,5,153,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271822010,2AHB26ZS.0/DBJKK3175,,1,1037,5,149,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822009,2AHB26ZS.0/PEFXD266,,1,1038,5,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271822008,2AHB26ZS.0/ZTU7013,,1,1039,5,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822007,2AHB60/B7T1C128ZS.1,,1,1040,5,137,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822006,UBTXF248ZL.0/UBYXE427,,1,1041,6,137,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822005,2BHB00ZS.0/CBJKW5072,,1,1042,6,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271822004,2DEB00/UBTTD490,,1,1043,6,145,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822003,2DEB00/ZTU7013,,1,1044,6,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822002,2DEB00/ZTU7026ZL.2,,1,1045,6,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271822001,2DEB06/ZTU7026ZL.2,,1,1046,6,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271822000,2DEB09/1PEB88,,1,1047,6,161,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821999,2DEB35/D1352,,1,1048,6,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821998,2DEB35ZL.3/DBJKK3166,,1,1049,6,169,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821997,2DEB35ZL.3/DBJKK3175,,1,1050,6,173,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821996,2FEB29/ZTU7013,,1,1051,7,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821995,UBTXF248ZL.0/UBYYD760,,1,1052,7,169,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821994,2GEB02/ZTU7026ZL.2,,1,1053,7,165,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821993,2PHB97ZS.0/2SHB03,,1,1054,7,161,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821992,2ZRB29ZS.0/2SHB03,,1,1055,7,157,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821991,2ZRB29ZS.0/8DTB18,,1,1056,7,153,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821990,2ZRB29ZS.0/UBYXG377,,1,1057,7,149,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821989,2ZTB20/UBTUE177ZL.2,,1,1058,7,145,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821988,8AHB18/UBTTD400,,1,1059,7,141,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821987,8AHB79/ZTU7026ZL.2,,1,1060,7,137,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821986,8AHB80ZS.0/DBJKK3166,,1,1061,8,137,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821985,8AHB80ZS.0/DBJKK3175,,1,1062,8,141,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821984,PETUF418/PEYFB129,,1,1063,8,145,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821983,8CEB46/1YRB77ZS.0,,1,1064,8,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821982,8CEB46/ZTU7026ZL.2,,1,1065,8,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821981,8DTB18/WTP6741ZL.2,,1,1066,8,157,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821980,8FTB43/1YRB77ZS.0,,1,1067,8,161,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821979,8FTB43/2SHB03,,1,1068,8,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821978,8FTB43/4DEB01,,1,1069,8,169,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821977,8FTB79/1YRB77ZS.0,,1,1070,8,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821976,8FTB79/UBTXF238ZL.0,,1,1071,9,173,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821975,8FTB79/ZTU7026ZL.2,,1,1072,9,169,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821974,8GTB80/UBTTD400,,1,1073,9,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821973,8XHB86ZS.0/DBJKK3166,,1,1074,9,161,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821972,8XHB86ZS.0/DBJKK3175,,1,1075,9,157,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821971,ACTTC538ZL.0/DBJKK3166,,1,1076,9,153,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821970,ACTTC538ZL.0/DBJKK3175,,1,1077,9,149,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821969,ACYFA187/ZTU7026ZL.2,,1,1078,9,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821968,ACYFB838/B7T1C128ZS.1,,1,1079,9,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821967,ACYFC499/UBTTD400,,1,1080,9,137,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821966,ACYFE908/PETTF126ZL.2,,1,1081,10,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821965,ACYFE908/ZTU7026ZL.2,,1,1082,10,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821964,UBTTD090ZL.0/UBYYD760,,1,1083,10,145,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821963,B6T7T943ZS.2/ACYFB848,SXC2241ZL.0 B6T7T943ZS.2/ACYFB848,1,1084,10,149,BRTR BU22 Rio Verde II,22F03,7,,,,,
,22WNUBYG401BU22,UR271821962,B7T1C128ZS.1/1ZDB84,,1,1085,10,153,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821961,B7T1C128ZS.1/2SHB03,,1,1086,10,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821960,CBJKW5072/2PHB97ZS.0,,1,1087,10,161,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821959,CBJKW5072/B6T7T943ZS.2,,1,1088,10,165,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821958,CBJKW5072/WTP6741ZL.2,,1,1089,10,169,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821957,CTI354/2SHB03,,1,1090,10,173,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821956,CTJ23/2SHB03,,1,1091,11,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821955,CTJ23/PETTF126ZL.2,,1,1092,11,169,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821954,CTJ23/UBTTG228ZL.0,,1,1093,11,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821953,LOTTC076/F1402,,1,1094,11,161,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821952,MTYYE723/4DEB01,,1,1095,11,157,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821951,MTYYE723/UBTTD400,,1,1096,11,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821950,MTYYE723/UBTTD490,,1,1097,11,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821949,MTYYE723/UBTTE410,,1,1098,11,145,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821948,MTYYE723/UBTUD529,,1,1099,11,141,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821947,MTYYG121/4DEB01,,1,1100,11,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821946,MTYYG121/UBTTD400,,1,1101,12,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821945,MTYYG121/UBTTD490,,1,1102,12,141,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821944,MTYYG121/UBTTE410,,1,1103,12,145,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821943,MTYYG121/UBTUD529,,1,1104,12,149,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821942,MTYYG188/UBTTD400,,1,1105,12,153,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821941,PETCC188/B7Y6Y842ZL.1,,1,1106,12,157,BRTR BU22 Rio Verde II,22F03,7,,,,,
,22WNUBYG401BU22,UR271821940,PETTB399/UBYYD399,,1,1107,12,161,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821939,WTT6241/1ZRB84ZS.0,,1,1108,12,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821938,ZTU7026ZL.2/ZTU7013ZL.0/UBYYD760,,1,1109,12,169,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821937,PETTF126ZL.2/9DRB50,,1,1110,12,173,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821936,PETTF126ZL.2/DBJKK3166,,1,1111,13,173,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821935,PETTF126ZL.2/DBJKK3175,,1,1112,13,169,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821934,PETTF126ZL.2/UBYXG377,,1,1113,13,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821933,PETUF418/1ZDB84,,1,1114,13,161,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821932,UBTTG228ZL.0/1ZDB84,SZE6182ZL.0,1,1115,13,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821931,UBTTE120ZL.0/UBYYD760,,1,1116,13,153,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821930,PETUF438ZL.1/UBYXG377,,1,1117,13,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821929,PEUTE046/PEYXE036,,1,1118,13,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821928,PEUTE046/UBYYE740,,1,1119,13,141,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821927,PEUTE046/WFY9294,,1,1120,13,137,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821926,PEYFA119/B6T7T943ZS.2,,1,1121,14,137,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821925,PEYFB129/UBTTG228ZL.0,,1,1122,14,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821924,PEYFC229/4DEB01,,1,1123,14,145,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821923,PEYFC319/UBTTD490,,1,1124,14,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821922,PEYFC319/UBTTG228ZL.0,,1,1125,14,153,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821921,PEYXD248/B7T7T812ZS.4,,1,1126,14,157,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821920,PEYXE036/PETTF126ZL.2,,1,1127,14,161,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821919,PEYXE036/UBTTD400,,1,1128,14,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821918,PEYXE036/UBTTE410,,1,1129,14,169,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821917,UBTTC010ZL.0/PEYXE076,,1,1130,14,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821916,PEYXE036/WTP6741ZL.2,,1,1131,15,173,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821915,PEYYB199/B6T7T943ZS.2,,1,1132,15,169,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821914,PEYYB479/UBTTD400,,1,1133,15,165,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821913,PEYYC439/B6T7T943ZS.2,,1,1134,15,161,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821912,PEYYC439/PETTF126ZL.2,,1,1135,15,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821911,PEYYC439/UBTXF238ZL.0,,1,1136,15,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821910,TTI87/2SHB03,,1,1137,15,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821909,TTI87/PETTF126ZL.2,,1,1138,15,145,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821908,TTI87/UBTTG228ZL.0,,1,1139,15,141,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821907,8AHB18/UBTTD400,,2,2001,15,137,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821906,PEYFC319/UBTTD490,,2,2002,16,137,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821905,2AHB26ZS.0/DBJKK3166,,2,2003,16,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821904,2AHB60/B7T1C128ZS.1,,2,2004,16,145,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821903,2DEB35ZL.3/DBJKK3166,,2,2005,16,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821902,ACYFE908/ZTU7026ZL.2,,2,2006,16,153,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821901,2DEB09/1PEB88,,2,2007,16,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821900,1YRB30/UBTUD529,,2,2008,16,161,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821899,CBJKW5072/B6T7T943ZS.2,,2,2009,16,165,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821898,UBTTD090ZL.0/UBYYD760,,2,2010,16,169,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821897,8XHB86ZS.0/DBJKK3175,,2,2011,16,173,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821896,2DEB35/D1352,,2,2012,17,173,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821895,8DTB18/WTP6741ZL.2,,2,2013,17,169,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821894,PEYYB199/B6T7T943ZS.2,,2,2014,17,165,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821893,DKB255PRO3,DKB255PRO3,2,2015,17,161,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821892,B6T7T943ZS.2/ACYFB848,SXC2241ZL.0 B6T7T943ZS.2/ACYFB848,2,2016,17,157,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821891,8AHB79/ZTU7026ZL.2,,2,2017,17,153,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821890,2DEB00/UBTTD490,,2,2018,17,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821889,8CEB46/1YRB77ZS.0,,2,2019,17,145,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821888,TTI87/UBTTG228ZL.0,,2,2020,17,141,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821887,PETUF438ZL.1/UBYXG377,,2,2021,17,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821886,ACYFB838/B7T1C128ZS.1,,2,2022,18,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821885,1PEB88/UBTUE177ZL.2,,2,2023,18,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821884,8FTB43/2SHB03,,2,2024,18,145,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821883,2DEB00/ZTU7026ZL.2,,2,2025,18,149,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821882,1ZDB84/B6T7T943ZS.2,,2,2026,18,153,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821881,2AHB26ZS.0/PEFXD266,,2,2027,18,157,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821880,PETUF418/PEYFB129,,2,2028,18,161,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821879,CBJKW5072/2PHB97ZS.0,,2,2029,18,165,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821878,(SUT6057_BGM_F1)B-102-50-/UBYFE489,,2,2030,18,169,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821877,2GEB02/ZTU7026ZL.2,,2,2031,18,173,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821876,PEYFB129/UBTTG228ZL.0,,2,2032,19,173,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821875,PEYXE036/WTP6741ZL.2,,2,2033,19,169,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821874,PEYFA119/B6T7T943ZS.2,,2,2034,19,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821873,1YRB30/4DEB01,,2,2035,19,161,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821872,PEYYC439/UBTXF238ZL.0,,2,2036,19,157,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821871,2ZTB20/UBTUE177ZL.2,,2,2037,19,153,BRTR BU22 Rio Verde II,22F03,6,,,,,
,22WNUBYG401BU22,UR271821870,PEYXD248/B7T7T812ZS.4,,2,2038,19,149,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821869,UBYYE089/UBTUE177ZL.2,,2,2039,19,145,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821868,8FTB43/1YRB77ZS.0,,2,2040,19,141,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821867,1FEB83/UBTTD400,,2,2041,19,137,BRTR BU22 Rio Verde II,22F03,1,,,,,
,22WNUBYG401BU22,UR271821866,2ZRB29ZS.0/2SHB03,,2,2042,20,137,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821865,MTYYE723/UBTUD529,,2,2043,20,141,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821864,MTYYG188/UBTTD400,,2,2044,20,145,BRTR BU22 Rio Verde II,22F03,3,,,,,
,22WNUBYG401BU22,UR271821863,SYN555 VIP3,NK555VIP3,2,2045,20,149,BRTR BU22 Rio Verde II,22F03,4,,,,,
,22WNUBYG401BU22,UR271821862,MTYYG121/4DEB01,,2,2046,20,153,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821861,2PHB97ZS.0/2SHB03,,2,2047,20,157,BRTR BU22 Rio Verde II,22F03,2,,,,,
,22WNUBYG401BU22,UR271821860,PETTF126ZL.2/9DRB50,,2,2048,20,161,BRTR BU22 Rio Verde II,22F03,5,,,,,
,22WNUBYG401BU22,UR271821859,1YHB35/B6T7T943ZS.2,,2,2049,20,165,BRTR BU22 Rio Verde II,22F03,4,,,,,
