#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:SCBLR,PSS:NOTET
,22WNBPEYG6K1BU01,UR271705943,MG593PWU,MG593PWU,2,63,19,497,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705942,SZE6111ZL.0,SZE6111ZL.0,2,64,19,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705941,SYN555 VIP3,NK555VIP3,2,65,19,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705940,SYN555 VIP3,NK555VIP3,2,66,20,513,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,considerar linhas da esquerda
,22WNBPEYG6K1BU01,UR271705939,SYN555 VIP3,NK555VIP3,2,67,20,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705938,SYN555 VIP3,NK555VIP3,2,68,20,497,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705937,SXF258WT.0,NS95VIP2,2,69,20,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705936,SYC7441ZL.0,SYC7441ZL.0,2,70,20,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705935,SYN555 VIP3,NK555VIP3,2,71,21,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705934,SYN555 VIP3,NK555VIP3,2,72,21,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705933,SYN555 VIP3,NK555VIP3,2,73,21,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705932,SYN555 VIP3,NK555VIP3,2,74,21,505,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705931,P3845VYHR,P3845VYHR,2,75,21,513,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705930,SXD3249ZL.0,NS75VIP3,2,76,22,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705929,DKB360PRO3,DKB360PRO3,2,77,22,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705928,SYN555 VIP3,NK555VIP3,2,78,22,497,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705927,SZF558ZL.0,SZF558ZL.0,2,79,22,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705926,MG652PWU,MG652PWU,2,80,22,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705925,SYN7205ZS.0,STATUSVIP3,2,81,23,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705924,K9606VIP3,K9606VIP3,2,82,23,489,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705923,SZD5211ZL.0,SZD5211ZL.0,2,83,23,497,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705922,AS1633PRO3,AS1633PRO3,2,84,23,505,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705921,DKB335PRO3,DKB335PRO3,2,85,23,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705920,SYN555 VIP3,NK555VIP3,2,86,24,513,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705919,NS90PRO2,NS90PRO2,2,87,24,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705918,SZF558WT.0,NS91VIP2,2,88,24,497,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705917,SXD218ZS.0,NS80VIP3,2,89,24,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705916,SXD228ZS.0,NK520VIP3,2,90,24,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705915,SYN555 VIP3,NK555VIP3,3,91,25,481,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705914,SYN555 VIP3,NK555VIP3,3,92,25,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705913,SZC4141ZL.0,SZC4141ZL.0,3,93,25,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705912,SYN555 VIP3,NK555VIP3,3,94,25,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705911,P3845VYHR,P3845VYHR,3,95,25,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705910,SZE6111ZL.0,SZE6111ZL.0,3,96,26,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705909,SYN555 VIP3,NK555VIP3,3,97,26,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705908,AS1868PRO3,AS1868PRO3,3,98,26,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705907,SYN555 VIP3,NK555VIP3,3,99,26,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705906,DKB360PRO3,DKB360PRO3,3,100,26,481,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705905,SYN555 VIP3,NK555VIP3,3,101,27,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705904,SYN555 VIP3,NK555VIP3,3,102,27,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705903,SYN555 VIP3,NK555VIP3,3,103,27,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705902,SYN555 VIP3,NK555VIP3,3,104,27,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705901,AS1820PRO3,AS1820PRO3,3,105,27,513,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705900,P3707VYH,P3707VYH,3,106,28,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705899,SXF258WT.0,NS95VIP2,3,107,28,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705898,SYN555 VIP3,NK555VIP3,3,108,28,497,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705897,SXD3249ZL.0,NS75VIP3,3,109,28,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705896,SYC7441ZL.0,SYC7441ZL.0,3,110,28,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705895,P3898,P3898,3,111,29,481,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705894,MG593PWU,MG593PWU,3,112,29,489,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705893,SYN555 VIP3,NK555VIP3,3,113,29,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705892,SYN555 VIP3,NK555VIP3,3,114,29,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705891,SYN555 VIP3,NK555VIP3,3,115,29,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705890,SYN555 VIP3,NK555VIP3,3,116,30,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705889,SZD5031ZL.0,SZD5031ZL.0,3,117,30,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705888,B2620PWU,B2620PWU,3,118,30,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705887,B2401PWU,B2401PWU,3,119,30,489,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705886,DKB255PRO3,DKB255PRO3,3,120,30,481,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNBPEYG6K1BU01,UR271705885,SXC2251ZL.0,SXC2251ZL.0 B7T7T812ZS.4/WYFB133,3,121,31,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705884,MG580PWU,MG580PWU,3,122,31,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705883,SYN555 VIP3,NK555VIP3,3,123,31,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705882,AS1633PRO3,AS1633PRO3,3,124,31,505,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705881,SYN555 VIP3,NK555VIP3,3,125,31,513,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG6K1BU01,UR271705880,MG652PWU,MG652PWU,3,126,32,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705879,NS90PRO2,NS90PRO2,3,127,32,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705878,SZF558WT.0,NS91VIP2,3,128,32,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705877,SZF558ZL.0,SZF558ZL.0,3,129,32,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705876,SYN7205ZS.0,STATUSVIP3,3,130,32,481,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705875,SXD218ZS.0,NS80VIP3,3,131,33,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705874,K9606VIP3,K9606VIP3,3,132,33,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705873,DKB335PRO3,DKB335PRO3,3,133,33,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG6K1BU01,UR271705872,SZD5211ZL.0,SZD5211ZL.0,3,134,33,505,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNBPEYG6K1BU01,UR271705871,SXD228ZS.0,NK520VIP3,3,135,33,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206400,SYA7470ZS.0,SYA7470ZS.0,1,1,2,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206399,SYN555 VIP3,NK555VIP3,1,2,2,489,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG8Z3BU01,UR271206398,SYA7560ZS.0,SYA7560ZS.0,1,3,2,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206397,SXE3279ZL.0,SXE3279ZL.0,1,4,2,505,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNBPEYG8Z3BU01,UR271206396,SXC1510ZS.0,SXC1510ZS.0 B7T7T812ZS.4\8XHB78,1,5,2,513,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG8Z3BU01,UR271206395,SZD537ZL.0,SZD537ZL.0,1,6,3,513,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206394,SXD2350ZS.0,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,1,7,3,505,BRTR BU01 Chapadao do Ceu I,01F02,6,,,,
,22WNBPEYG8Z3BU01,UR271206393,SXB178ZL.0,SXB178ZL.0  B6T7T943ZS.2/LFX6887,1,8,3,497,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG8Z3BU01,UR271206392,SYN555 VIP3,NK555VIP3,1,9,3,489,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNBPEYG8Z3BU01,UR271206391,SU8818ZL,SU8818ZL,1,10,3,481,BRTR BU01 Chapadao do Ceu I,01F02,8,,,,parcela com quebramento de colmo
,22WNBPEYG8Z3BU01,UR271206390,SV9036ZL,SV9036ZL,1,11,4,481,BRTR BU01 Chapadao do Ceu I,01F02,7,,,,
,22WNBPEYG8Z3BU01,UR271206389,SU8818ZL,SU8818ZL,2,12,4,489,BRTR BU01 Chapadao do Ceu I,01F02,8,,,,
,22WNBPEYG8Z3BU01,UR271206388,SYN555 VIP3,NK555VIP3,2,13,4,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206387,SXD2350ZS.0,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,2,14,4,505,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG8Z3BU01,UR271206386,SXE3279ZL.0,SXE3279ZL.0,2,15,4,513,BRTR BU01 Chapadao do Ceu I,01F02,6,,,,
,22WNBPEYG8Z3BU01,UR271206385,SXC1510ZS.0,SXC1510ZS.0 B7T7T812ZS.4\8XHB78,2,16,5,513,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNBPEYG8Z3BU01,UR271206384,SV9036ZL,SV9036ZL,2,17,5,505,BRTR BU01 Chapadao do Ceu I,01F02,6,,,,
,22WNBPEYG8Z3BU01,UR271206383,SYN555 VIP3,NK555VIP3,2,18,5,497,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206382,SXB178ZL.0,SXB178ZL.0  B6T7T943ZS.2/LFX6887,2,19,5,489,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206381,SZD537ZL.0,SZD537ZL.0,2,20,5,481,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNBPEYG8Z3BU01,UR271206380,SYA7560ZS.0,SYA7560ZS.0,2,21,6,481,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNBPEYG8Z3BU01,UR271206379,SYA7470ZS.0,SYA7470ZS.0,2,22,6,489,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819984,B2401PWU,B2401PWU,1,1001,2,441,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819983,MG580PWU,MG580PWU,1,1002,2,445,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819982,DKB255PRO3,DKB255PRO3,1,1003,2,449,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNUBYG501BU01,UR271819981,B2620PWU,B2620PWU,1,1004,2,453,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819980,P3898,P3898,1,1005,2,457,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819979,DKB360PRO3,DKB360PRO3,1,1006,2,461,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819978,AS1820PRO3,AS1820PRO3,1,1007,2,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819977,AS1868PRO3,AS1868PRO3,1,1008,2,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819976,SYN555 VIP3,NK555VIP3,1,1009,2,473,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNUBYG501BU01,UR271819975,AS1633PRO3,AS1633PRO3,1,1010,2,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819974,MG652PWU,MG652PWU,1,1011,3,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819973,DKB335PRO3,DKB335PRO3,1,1012,3,473,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819972,P3707VYH,P3707VYH,1,1013,3,469,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNUBYG501BU01,UR271819971,SYN555 VIP3,NK555VIP3,1,1014,3,465,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNUBYG501BU01,UR271819970,NS90PRO2,NS90PRO2,1,1015,3,461,BRTR BU01 Chapadao do Ceu I,01F02,2,,,,
,22WNUBYG501BU01,UR271819969,DKB390PRO4,DKB390PRO4,1,1016,3,457,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819968,SYN555 VIP3,NK555VIP3,1,1017,3,453,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819967,SXC1531ZL.0,SXC1531ZL.0 WTP6741ZL.2/8CEB55,1,1018,3,449,BRTR BU01 Chapadao do Ceu I,01F02,5,,,,
,22WNUBYG501BU01,UR271819966,SYN555 VIP3,NK555VIP3,1,1019,3,445,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819965,SXC2241ZL.0,SXC2241ZL.0 B6T7T943ZS.2/ACYFB848,1,1020,3,441,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819964,SXC2251ZL.0,SXC2251ZL.0 B7T7T812ZS.4/WYFB133,1,1021,4,441,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819963,SYN555 VIP3,NK555VIP3,1,1022,4,445,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819962,SYN555 VIP3,NK555VIP3,1,1023,4,449,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819961,SYB7361ZL.0,SYB7361ZL.0,1,1024,4,453,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819960,SYB7381ZL.0,SYB7381ZL.0,1,1025,4,457,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819959,SYN555 VIP3,NK555VIP3,1,1026,4,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819958,SYN555 VIP3,NK555VIP3,1,1027,4,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819957,SYN555 VIP3,NK555VIP3,1,1028,4,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819956,SYC7351ZL.0,SYC7351ZL.0,1,1029,4,473,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819955,B7Y6Y842ZL.1/8DTB18,SZC5122ZL.0,1,1030,4,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819954,WTP6741ZL.2/PEYYB479,SZB4122ZL.0,1,1031,5,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819953,WTP6741ZL.2/PEYOB268,SZC5182ZL.0,1,1032,5,473,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819952,ZTU7026ZL.2/UBYFF788,SZC5282ZL.0,1,1033,5,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819951,PETTF126ZL.2/UBYYD850,SZD5332ZL.0,1,1034,5,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819950,ZTU7026ZL.2/9DRB50,SZC5242ZL.0,1,1035,5,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819949,ZTU7026ZL.2/WYF6091,,1,1036,5,457,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819948,ZTU7026ZL.2/UBYFF378,SZC5272ZL.0,1,1037,5,453,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819947,ZTU7026ZL.2/PEYFC319,SZC5262ZL.0,1,1038,5,449,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819946,ZTU7026ZL.2/8DTB18,SZC5232ZL.0,1,1039,5,445,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819945,WTP6741ZL.2/D8BB55,,1,1040,5,441,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819944,WTP6741ZL.2/PEXXE236,SZC5162ZL.0,1,1041,6,441,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819943,WTP6741ZL.2/WYXD534,,1,1042,6,445,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819942,2ZRB29ZS.0/WXFC164,SZC5112ZL.0,1,1043,6,449,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819941,ZTU7026ZL.2/ACYFB838,SZC5252ZL.0,1,1044,6,453,BRTR BU01 Chapadao do Ceu I,01F02,6,,,,
,22WNUBYG501BU01,UR271819940,B6T7T943ZS.2/UBYYD379,SZC5132ZL.0,1,1045,6,457,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819939,ZTU7026ZL.2/UBYYD390,SZC5292ZL.0,1,1046,6,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819938,2ZRB29ZS.0/PEYOB268,SZC5102ZL.0,1,1047,6,465,BRTR BU01 Chapadao do Ceu I,01F02,6,,,,
,22WNUBYG501BU01,UR271819937,WTP6741ZL.2/UBYXG377,SZD5362ZL.0,1,1048,6,469,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819936,PEUTE046/PEYXB198,SZB4112,1,1049,6,473,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819935,PETTF126ZL.2/UBYXE329,SZE5412ZL.0,1,1050,6,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819934,WTP6741ZL.2/PEYFB129,SZC5172ZL.0,1,1051,7,477,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819933,PETTF126ZL.2/UBYYD337,SZD5322ZL.0,1,1052,7,473,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819932,ZTU7026ZL.2/1FTB72,,1,1053,7,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819931,WTP6741ZL.2/UBYYF340,SZD5382ZL.0,1,1054,7,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819930,WTP6741ZL.2/UBYXE419,SZD5352ZL.0,1,1055,7,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819929,B7T7T812ZS.4/UBFXC736,SZC5142ZL.0,1,1056,7,457,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819928,WTP6741ZL.2/UBYXD730,SZD5342ZL.0,1,1057,7,453,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819927,WTP6741ZL.2/UBYYE210,SZD5372ZL.0,1,1058,7,449,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819926,ZTU7026ZL.2/UBYYD760,SZC5302ZL.0,1,1059,7,445,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819925,B7T7T812ZS.4/PEYFA119,SZB4102ZL.0,1,1060,7,441,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819924,WTP6741ZL.2/PEYXD248,SZC5192ZL.0,1,1061,8,441,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819923,WTP6741ZL.2/UBYYE190,SZC5212ZL.0,1,1062,8,445,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819922,WTP6741ZL.2/UBYYD390,SZC5202ZL.0,1,1063,8,449,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819921,ZTU7026ZL.2/PEYYC439,SZD5402ZL.0,1,1064,8,453,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819920,ZTU7026ZL.2/PEFXD266,SZD5392ZL.0,1,1065,8,457,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819919,ZTU7026ZL.2/2SHB03,SZC5222ZL.0,1,1066,8,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819918,B7Y6Y842ZL.1/UBTUE619,SZC5152ZL.0,1,1067,8,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819917,SYN555 VIP3,NK555VIP3,1,1068,8,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819916,SYN555 VIP3,NK555VIP3,1,1069,8,473,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819915,SYN555 VIP3,NK555VIP3,1,1070,8,477,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819914,K9606TG,K9606TG,1,1071,9,477,BRTR BU01 Chapadao do Ceu I,01F02,4,,,,
,22WNUBYG501BU01,UR271819913,ZTU7026ZL.2/1EEB63,SZE6102ZL.0,1,1072,9,473,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819912,B7T1C128ZS.1/1YHB35,SZD6132ZL.0,1,1073,9,469,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819911,B7T1C128ZS.1/UBYYD399,SZD6142ZL.0,1,1074,9,465,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819910,B7T1C128ZS.1/UBYXE329,SZF6152ZL.0,1,1075,9,461,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
,22WNUBYG501BU01,UR271819909,UBTUE209/B7Y6Y842ZL.1,SZD6162ZL.0,1,1076,9,457,BRTR BU01 Chapadao do Ceu I,01F02,3,,,,
