#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,PSS:MAXRNG,PSS:MAXROW,Location Name,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:DLLFR,PSS:SCLBR
,501,UR271232708,LOFYD680/WTP6741ZL.2,,2,2098,10,12,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,"2,0000",
,501,UR271232707,SYB7361ZL.0,,2,2099,10,8,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,501,UR271232706,SX5885ZS.0,,2,2100,10,4,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,501,UR271232705,8AHB18/WTP6741ZL.2,,2,2101,11,4,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,501,UR271232704,SX5885ZS.0,,2,2102,11,8,BRTR BC01 Stª T. Itaipu-PR,"3,0000",,2,,
,501,UR271232703,DKB265PRO3,,2,2103,11,12,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,501,UR271232702,ACTTC488ZS.0/WYFD153,,2,2104,11,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,3,,
,6L1,UR271092839,DKB265PRO3,,1,1001,11,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,6L1,UR271092838,MG580PWU,,1,1002,11,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092837,P3282VYH,,1,1003,11,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092836,SXD3239ZL.0,,1,1004,11,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092835,SXC2251ZL.0,,1,1005,11,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092834,SXC2251TG.0,,1,1006,11,64,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092833,SX6003ZS.0,,1,1007,11,72,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092832,SX5885ZS.0,,1,1008,11,80,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,6L1,UR271092831,MG408PWU,,1,1009,11,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092830,B2702VYHR,,1,1010,11,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092829,AG9035PRO3,,1,1011,12,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092828,B2401PWU,,1,1012,12,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092827,DKB255PRO3,,1,1013,14,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092826,DKB360PRO3,,1,1014,14,72,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,6L1,UR271092825,SXD3249ZL.0,,1,1015,14,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092824,SX8394ZS.0,,1,1016,14,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092823,SXC2320VIP3,,1,1017,14,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092822,SXC1641ZL.0,,1,1018,14,40,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092821,SXC1531ZL.0,,1,1019,14,32,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092820,DEFENDERZS.1,,1,1020,14,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092819,DEFENDERZS.1,,1,1021,14,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092818,DEFENDERZS.1,,1,1022,14,8,BRTR BC01 Stª T. Itaipu-PR,"3,0000",,2,,
,6L1,UR271092817,SXC2241ZL.0,,1,1023,15,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092816,DEFENDERZS.1,,1,1024,15,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092815,DEFENDERZS.1,,1,1025,15,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092814,SZE5130,,1,1026,15,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092813,SX5885ZS.0,,1,1027,15,40,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092812,SX7331ZS.2,,1,1028,15,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092811,SUPREMOWT.2,,1,1029,15,56,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092810,SX7005ZS.0,,1,1030,15,64,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092809,SYN7205ZS.0,,1,1031,15,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092808,SXF258WT.0,,1,1032,15,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092807,P3707VYH,,1,1033,15,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092806,AG8480PRO3,,1,1034,15,96,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092805,MG545PWU,,1,1035,16,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092804,MG593PWU,,1,1036,16,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092803,FS575PWU,,1,1037,16,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092802,SYC7510ZS.0,,1,1038,16,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092801,SYC7441ZL.0,,1,1039,16,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092800,FORMULAWT.0,,1,1040,16,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092799,SZC4141ZL.0,,1,1041,16,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092798,SZF6101ZL.0,,1,1042,16,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092797,SZD5031ZL.0,,1,1043,16,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092796,SXD218ZS.0,,1,1044,21,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092795,SXD228ZS.0,,1,1045,22,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092794,K9606VIP3,,1,1046,22,88,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092793,P4285VYHR,,1,1047,22,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092792,B2612PWU,,1,1048,22,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092791,SYN7G17ZS.1,,1,1049,22,64,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092790,SZF558ZL.0,,1,1050,22,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092789,SZD5211ZL.0,,1,1051,22,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092788,SX8394ZS.0,,2,2001,16,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092787,SYN7205ZS.0,,2,2002,16,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092786,MG545PWU,,2,2003,16,8,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092785,DEFENDERZS.1,,2,2004,17,8,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092784,SYC7510ZS.0,,2,2005,17,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092783,FORMULAWT.0,,2,2006,17,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092782,DKB360PRO3,,2,2007,17,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092781,DEFENDERZS.1,,2,2008,17,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092780,SXD3249ZL.0,,2,2009,17,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092779,SX7005ZS.0,,2,2010,17,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092778,SYC7441ZL.0,,2,2011,17,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092777,SXC1641ZL.0,,2,2012,17,72,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092776,SXC2320VIP3,,2,2013,17,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092775,AG8480PRO3,,2,2014,17,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092774,DEFENDERZS.1,,2,2015,17,96,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092773,SXC1531ZL.0,,2,2016,18,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092772,FS575PWU,,2,2017,18,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,"2,0000",
,6L1,UR271092771,SXC2241ZL.0,,2,2018,18,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092770,SZF6101ZL.0,,2,2019,18,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092769,DKB255PRO3,,2,2020,18,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092768,MG593PWU,,2,2021,18,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092767,P3707VYH,,2,2022,18,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092766,SUPREMOWT.2,,2,2023,18,40,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,6L1,UR271092765,SX5885ZS.0,,2,2024,18,32,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,6L1,UR271092764,DEFENDERZS.1,,2,2025,18,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092763,DEFENDERZS.1,,2,2026,18,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092762,SXF258WT.0,,2,2027,18,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092761,SZC4141ZL.0,,2,2028,19,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092760,SZD5031ZL.0,,2,2029,19,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092759,SZE5130,,2,2030,19,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092758,SX7331ZS.2,,2,2031,19,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092757,MG580PWU,,2,2032,12,80,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092756,SXD3239ZL.0,,2,2033,12,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092755,SX5885ZS.0,,2,2034,12,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092754,B2702VYHR,,2,2035,12,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092753,SXC2251ZL.0,,2,2036,12,48,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092752,P3282VYH,,2,2037,12,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092751,AG9035PRO3,,2,2038,12,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092750,MG408PWU,,2,2039,12,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092749,SXC2251TG.0,,2,2040,12,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092748,DKB265PRO3,,2,2041,12,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092747,B2401PWU,,2,2042,13,8,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092746,SX6003ZS.0,,2,2043,13,16,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092745,SYN7G17ZS.1,,2,2044,22,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092744,SZD5211ZL.0,,2,2045,22,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092743,P4285VYHR,,2,2046,22,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092742,SZF558ZL.0,,2,2047,22,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092741,SXD218ZS.0,,2,2048,22,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092740,B2612PWU,,2,2049,23,8,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092739,K9606VIP3,,2,2050,23,16,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092738,SXD228ZS.0,,2,2051,23,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092737,SXC2320VIP3,,3,3001,19,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092736,SUPREMOWT.2,,3,3002,19,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,2,,
,6L1,UR271092735,DKB255PRO3,,3,3003,19,56,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092734,SX5885ZS.0,,3,3004,19,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092733,DEFENDERZS.1,,3,3005,19,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092732,DEFENDERZS.1,,3,3006,19,80,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092731,FORMULAWT.0,,3,3007,19,88,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,3,,
,6L1,UR271092730,MG593PWU,,3,3008,19,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092729,SZE5130,,3,3009,20,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092728,AG8480PRO3,,3,3010,20,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092727,SYC7441ZL.0,,3,3011,20,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092726,SXD3249ZL.0,,3,3012,20,72,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092725,FS575PWU,,3,3013,20,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,"3,0000",
,6L1,UR271092724,DEFENDERZS.1,,3,3014,20,56,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092723,SYC7510ZS.0,,3,3015,20,48,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092722,DKB360PRO3,,3,3016,20,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092721,DEFENDERZS.1,,3,3017,20,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092720,SXF258WT.0,,3,3018,20,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092719,MG545PWU,,3,3019,20,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092718,SX8394ZS.0,,3,3020,20,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092717,DEFENDERZS.1,,3,3021,21,8,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092716,SXC1641ZL.0,,3,3022,21,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092715,SZF6101ZL.0,,3,3023,21,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092714,SYN7205ZS.0,,3,3024,21,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092713,P3707VYH,,3,3025,21,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092712,SZC4141ZL.0,,3,3026,21,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092711,SXC2241ZL.0,,3,3027,21,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092710,SXC1531ZL.0,,3,3028,21,64,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,,"2,0000",
,6L1,UR271092709,SX7005ZS.0,,3,3029,21,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092708,SX7331ZS.2,,3,3030,21,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092707,SZD5031ZL.0,,3,3031,21,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092706,SXD218ZS.0,,3,3032,23,32,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092705,SXD228ZS.0,,3,3033,23,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092704,B2612PWU,,3,3034,23,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,"2,0000",
,6L1,UR271092703,SZD5211ZL.0,,3,3035,23,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092702,K9606VIP3,,3,3036,23,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092701,P4285VYHR,,3,3037,23,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092700,SYN7G17ZS.1,,3,3038,23,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092699,SZF558ZL.0,,3,3039,23,88,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092698,SX6003ZS.0,,3,3040,13,24,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092697,P3282VYH,,3,3041,13,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092696,B2702VYHR,,3,3042,13,40,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092695,B2401PWU,,3,3043,13,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092694,SXC2251TG.0,,3,3044,13,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092693,SXD3239ZL.0,,3,3045,13,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092692,MG580PWU,,3,3046,13,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092691,SXC2251ZL.0,,3,3047,13,80,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092690,SX5885ZS.0,,3,3048,13,88,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,6L1,UR271092689,DKB265PRO3,,3,3049,13,96,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,3,,
,6L1,UR271092688,MG408PWU,,3,3050,14,96,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,6L1,UR271092687,AG9035PRO3,,3,3051,14,88,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,8Z4,UR271207754,SYA7470ZS.0,,1,0001,32,72,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207753,SYC7209ZS.0,,1,0002,32,64,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207752,SYA7560ZS.0,,1,0003,32,56,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207751,SXE3279ZL.0,,1,0004,32,48,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207750,SXC1510ZS.0,,1,0005,32,40,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,8Z4,UR271207749,SZD537ZL.0,,1,0006,32,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207748,SXD2350ZS.0,,1,0007,32,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207747,SZ7634ZS.0,,1,0008,32,16,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,"2,0000",
,8Z4,UR271207746,SXB178ZL.0,,1,0009,32,8,BRTR BC01 Stª T. Itaipu-PR,"3,0000",,2,,
,8Z4,UR271207745,SX5885ZS.0,,1,0010,33,8,BRTR BC01 Stª T. Itaipu-PR,"3,0000",,2,,
,8Z4,UR271207744,SXD2350ZS.0,,2,0011,33,16,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207743,SYA7560ZS.0,,2,0012,33,24,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207742,SZ7634ZS.0,,2,0013,33,32,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207741,SXC1510ZS.0,,2,0014,33,40,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207740,SYA7470ZS.0,,2,0015,33,48,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,"2,0000",
,8Z4,UR271207739,SXE3279ZL.0,,2,0016,33,56,BRTR BC01 Stª T. Itaipu-PR,"3,0000",,2,,
,8Z4,UR271207738,SX5885ZS.0,,2,0017,33,64,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,8Z4,UR271207737,SZD537ZL.0,,2,0018,33,72,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,2,,
,8Z4,UR271207736,SXB178ZL.0,,2,0019,33,80,BRTR BC01 Stª T. Itaipu-PR,"1,0000",,1,,
,8Z4,UR271207735,SYC7209ZS.0,,2,0020,33,88,BRTR BC01 Stª T. Itaipu-PR,"2,0000",,1,,
,501,UR271229789,MG580PWU,MG580PWU,1,1001,1,148,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229788,DKB265PRO3,DKB265PRO3,1,1002,1,152,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229787,P3282VYH,P3282VYH,1,1003,1,156,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229786,SX5885ZS.0,NK488VIP3,1,1004,1,160,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229785,SZ6995ZS.0,NS45VIP3,1,1005,1,164,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229784,MG408PWU,MG408PWU,1,1006,1,168,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229783,FORMULAWT.0,FORMULAVIP2,1,1007,1,172,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229782,SX5885ZS.0,NK488VIP3,1,1008,1,176,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229781,SX5885ZS.0,NK488VIP3,1,1009,2,176,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229780,FORMULAWT.0,FORMULAVIP2,1,1010,2,172,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229779,SX5885ZS.0,NK488VIP3,1,1011,2,168,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229778,8CHB55/2DEB35,SXC1442 2DEB35/8CHB55,1,1012,2,164,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229777,SX5885ZS.0,NK488VIP3,1,1013,2,160,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229776,SX5885ZS.0,NK488VIP3,1,1014,2,156,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229775,SX5885ZS.0,NK488VIP3,1,1015,2,152,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229774,D8BB29/2DEB35,SXC1452 2DEB35/D8BB29,1,1016,2,148,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229773,ACTTC377BB.0/8AHB80ZS.0,SXB1462ZL.0 8AHB80ZS.0/ACTTC377BB.0,1,1017,2,144,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229772,ACTTE628ZS.0/ACYFC487,SXC1472ZL.0 ACTTE628ZS.0/ACYFC487,1,1018,2,140,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229771,ACYYD959/B6T7T943ZS.2,SXC1482ZL.0 B6T7T943ZS.2/ACYYD959,1,1019,2,136,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229770,ACYFB838/B6T7T943ZS.2,SXC1492ZL.0 B6T7T943ZS.2/ACYFB838,1,1020,2,132,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229769,LOFYD700/B6T7T943ZS.2,SXB1502ZL.0 B6T7T943ZS.2/LOFYD700,1,1021,2,128,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229768,8AHB18/WTP6741ZL.2,SXC1512ZL.0 WTP6741ZL.2/8AHB18,1,1022,2,124,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229767,ACTTC488ZS.0/WYFD153,SXB1522ZL.0 ACTTC488ZS.0/WYFD153,1,1023,2,120,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229766,WTTB265/8AHB80ZS.0,SXC1532ZL.0 8AHB80ZS.0/WTTB265,1,1024,2,116,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229765,8AHB79ZS.0/ACIJ7226,SXA1542ZL.0 8AHB79ZS.0/ACIJ7226,1,1025,2,112,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229764,SX5885ZS.0,NK488VIP3,1,1026,2,108,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229763,SX5885ZS.0,NK488VIP3,1,1027,2,104,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229762,SX5885ZS.0,NK488VIP3,1,1028,2,100,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229761,FORMULAWT.0,FORMULAVIP2,1,1029,2,96,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229760,FORMULAWT.0,FORMULAVIP2,1,1030,2,92,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229759,FORMULAWT.0,FORMULAVIP2,1,1031,2,88,BRTR BC02 Santa Helena-PR,,,3,,
,501,UR271229758,SXB1432ZL.0,SXB1432ZL.0 8AHB80ZS.0/BCTT241,1,1032,2,84,BRTR BC02 Santa Helena-PR,,,2,,
,501,UR271229757,SX5885ZS.0,NK488VIP3,1,1033,2,80,BRTR BC02 Santa Helena-PR,,,2,,
