#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFJ_MM,,UR271682759,2,0094,26,24,94,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,SXD2621ZL.0,,,,,34.98,,,,,,22.95,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFJ_MM,,UR271682695,3,0158,42,24,158,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXD2621ZL.0,,,,,35.94,,,,,,23.05,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFC_MM,,UR271682829,1,0024,8,8,24,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,6,,,,,,,,,,,,,,SXC2320ZS.0,,,,,36.00,,,,,,20.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFC_MM,,UR271682762,2,0091,25,17,91,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,5,,,,,,,,,,,,,,SXC2320ZS.0,,,,,35.83,,,,,,20.10,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFC_MM,,UR271682689,3,0164,43,25,164,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6J1,,,,,,,6,,,,,,,,,,,,,,SXC2320ZS.0,,,,,32.56,,,,,,19.20,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEV_MM,,UR271682828,1,0025,9,1,25,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SW8015ZL.0,,,,,30.31,,,,,,23.75,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEV_MM,,UR271682778,2,0075,21,17,75,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SW8015ZL.0,,,,,31.68,,,,,,23.70,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEV_MM,,UR271682697,3,0156,41,25,156,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SW8015ZL.0,,,,,31.75,,,,,,24.00,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFP_MM,,UR271682827,1,0026,9,9,26,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXF258WT.0,,,,,34.12,,,,,,24.35,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFP_MM,,UR271682771,2,0082,23,9,82,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXF258WT.0,,,,,34.07,,,,,,25.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFP_MM,,UR271682700,3,0153,41,1,153,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXF258WT.0,,,,,37.06,,,,,,23.70,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFM_MM,,UR271682826,1,0027,9,17,27,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXD3249ZL.0,,,,,30.19,,,,,,20.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFM_MM,,UR271682773,2,0080,22,8,80,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXD3249ZL.0,,,,,31.83,,,,,,22.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFM_MM,,UR271682692,3,0161,43,1,161,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXD3249ZL.0,,,,,33.24,,,,,,24.00,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682825,1,0028,9,25,28,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,34.43,,,,,,19.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682772,2,0081,23,1,81,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,28.87,,,,,,20.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682696,3,0157,42,32,157,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,34.27,,,,,,21.45,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEK_MM,,UR271682824,1,0029,10,32,29,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SZE5130,,,,,32.45,,,,,,17.40,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEK_MM,,UR271682783,2,0070,20,24,70,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SZE5130,,,,,33.15,,,,,,18.10,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEK_MM,,UR271682712,3,0141,38,32,141,SZE5130,NK508,NK508,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SZE5130,,,,,33.77,,,,,,17.00,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEY_MM,,UR271682823,1,0030,10,24,30,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX7005ZS.0,,,,,21.96,,,,,,10.39,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEY_MM,,UR271682769,2,0084,23,25,84,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX7005ZS.0,,,,,31.57,,,,,,21.90,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YEY_MM,,UR271682691,3,0162,43,9,162,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX7005ZS.0,,,,,35.32,,,,,,22.55,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682822,1,0031,10,16,31,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,32.29,,,,,,19.40,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682779,2,0074,21,9,74,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,33.32,,,,,,19.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF4_MM,,UR271682690,3,0163,43,17,163,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8934ZS.0,,,,,31.42,,,,,,20.40,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF3_MM,,UR271682821,1,0032,10,8,32,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8394ZS.0,,,,,35.25,,,,,,24.05,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF3_MM,,UR271682766,2,0087,24,16,87,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SX8394ZS.0,,,,,30.77,,,,,,21.70,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YF3_MM,,UR271682685,3,0168,44,8,168,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,SX8394ZS.0,,,,,36.27,,,,,,23.45,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXP_MM,,UR271682820,1,0033,11,1,33,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,P30F53VYHR PI,,,,,34.07,,,,,,20.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXP_MM,,UR271682780,2,0073,21,1,73,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,P30F53VYHR PI,,,,,32.63,,,,,,21.05,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXP_MM,,UR271682704,3,0149,40,32,149,P30F53VYHR,P30F53VYHR,P30F53VYHR,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,P30F53VYHR PI,,,,,27.04,,,,,,18.40,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWV_MM,,UR271682819,1,0034,11,9,34,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,AS1820PRO3,,,,5.06,26.81,,,,,76.16,14.90,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWV_MM,,UR271682755,2,0098,27,9,98,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,AS1820PRO3,,,,4.34,20.85,,,,,59.23,13.70,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWV_MM,,UR271682711,3,0142,38,24,142,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,AS1820PRO3,,,,5.53,29.80,,,,,84.66,15.10,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXN_MM,,UR271682818,1,0035,11,17,35,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,MG711PWU,,,,,34.97,,,,,,22.40,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXN_MM,,UR271682761,2,0092,25,25,92,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,MG711PWU,,,,,32.88,,,,,,23.60,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXN_MM,,UR271682706,3,0147,39,17,147,MG711PWU,MG711PWU,MG711PWU,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,MG711PWU,,,,,33.82,,,,,,23.70,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXS_MM,,UR271682817,1,0036,11,25,36,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3707VYH PI,,,,,34.40,,,,,,18.75,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXS_MM,,UR271682775,2,0078,22,24,78,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3707VYH PI,,,,,30.04,,,,,,18.85,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXS_MM,,UR271682699,3,0154,41,9,154,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3707VYH PI,,,,,34.09,,,,,,18.90,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWN_MM,,UR271682816,1,0037,12,32,37,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3898,,,,,38.64,,,,,,19.95,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWN_MM,,UR271682760,2,0093,26,32,93,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3898,,,,,37.87,,,,,,20.80,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWN_MM,,UR271682714,3,0139,37,17,139,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3898,,,,,37.45,,,,,,21.65,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXU_MM,,UR271682815,1,0038,12,24,38,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3845VYHR,,,,,33.30,,,,,,18.75,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXU_MM,,UR271682754,2,0099,27,17,99,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3845VYHR,,,,,31.32,,,,,,17.65,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXU_MM,,UR271682693,3,0160,42,8,160,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,P3845VYHR,,,,,36.50,,,,,,19.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWZ_MM,,UR271682814,1,0039,12,16,39,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,AS1868PRO3,,,,5.38,33.35,,,,,94.74,17.00,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWZ_MM,,UR271682758,2,0095,26,16,95,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,AS1868PRO3,,,,3.98,22.94,,,,,65.17,16.00,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XWZ_MM,,UR271682686,3,0167,44,16,167,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,AS1868PRO3,,,,4.91,29.14,,,,,82.78,16.40,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX2_MM,,UR271682813,1,0040,12,8,40,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,5,,,,,,,,,,,,,,B2612PWU,,,,3.14,25.37,,,,,72.07,21.05,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX2_MM,,UR271682774,2,0079,22,16,79,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,B2612PWU,,,,4.07,27.77,,,,,78.89,18.40,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX2_MM,,UR271682713,3,0140,37,25,140,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,B2612PWU,,,,4.81,30.43,,,,,86.45,17.30,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX5_MM,,UR271682812,1,0041,13,1,41,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,5,,,,,,,,,,,,,,B2801PWU,,,,4.89,31.73,,,,,90.14,17.65,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX5_MM,,UR271682781,2,0072,20,8,72,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,B2801PWU,,,,5.07,33.44,,,,,95.00,17.90,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XX5_MM,,UR271682701,3,0152,40,8,152,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,B2801PWU,,,,4.76,30.43,,,,,86.45,17.45,,9,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXA_MM,,UR271682811,1,0042,13,9,42,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,DKB390PRO4,,,,4.35,30.72,,,,,87.27,18.90,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXA_MM,,UR271682767,2,0086,24,24,86,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,DKB390PRO4,,,,3.88,30.30,,,,,86.08,20.50,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112XXA_MM,,UR271682710,3,0143,38,16,143,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,DKB390PRO4,,,,4.88,30.39,,,,,86.34,17.05,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGA_MM,,UR271682810,1,0043,13,17,43,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,5,,,,,,,,,,,,,,SZD5211ZL.0,,,,,33.76,,,,,,20.15,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGA_MM,,UR271682751,2,0102,28,24,102,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,SZD5211ZL.0,,,,,30.43,,,,,,19.80,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGA_MM,,UR271682736,3,0117,32,32,117,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,5,,,,,,,,,,,,,,SZD5211ZL.0,,,,,34.23,,,,,,19.90,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFU_MM,,UR271682809,1,0044,13,25,44,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,SYB7381ZL.0,,,,,36.54,,,,,,17.65,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFU_MM,,UR271682748,2,0105,29,1,105,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SYB7381ZL.0,,,,,27.53,,,,,,16.45,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFU_MM,,UR271682731,3,0122,33,9,122,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,4,,,,,,,,,,,,,,SYB7381ZL.0,,,,,34.35,,,,,,17.60,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGE_MM,,UR271682808,1,0045,14,32,45,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SZF558WT.0,,,,,34.96,,,,,,23.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGE_MM,,UR271682752,2,0101,28,32,101,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,2,,,,,,,,,,,,,,SZF558WT.0,,,,,32.46,,,,,,22.05,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YGE_MM,,UR271682735,3,0118,32,24,118,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SZF558WT.0,,,,,27.41,,,,,,22.05,,5,,,,,,,,,10,-46.74115000,-8.66879000,,
,BRTR BT04 Tasso Fragoso ll,22WNBPEYG6J1BT04,BT04,6J1,21ALL112YFH_MM,,UR271682807,1,0046,14,24,46,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,3,,,,,,,,,,,,,,SXD228ZS.0,,,,,33.13,,,,,,23.85,,1,,,,,,,,,10,-46.74115000,-8.66879000,,
